feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Microbiome_gene_K06221	diet_sugar	diet_sugar	-0.206219378740697	0.240129559457013	180	131	0.392130307140849	0.85324134782302
Microbiome_gene_K06221	diet_grains	diet_grains	0.683853837301039	0.266687968230455	180	131	0.0115429098157702	0.85324134782302
Microbiome_gene_K06221	diet_fruit	diet_fruit	0.215184644682737	0.248200297471411	180	131	0.387641250938058	0.85324134782302
Microbiome_gene_K06223	diet_meat	diet_meat	-0.424002483476442	0.289885388656746	180	162	0.14558635990563	0.85324134782302
Microbiome_gene_K06223	diet_sugar	diet_sugar	-0.401421328191904	0.303883467516294	180	162	0.188457809152642	0.85324134782302
Microbiome_gene_K06281	diet_meat	diet_meat	-0.536330168193901	0.326324094501297	180	153	0.102420839055142	0.85324134782302
Microbiome_gene_K06281	diet_grains	diet_grains	0.346744806497407	0.358657543411998	180	153	0.335250152247194	0.85324134782302
Microbiome_gene_K06282	diet_meat	diet_meat	-0.551885895866957	0.300830345884808	180	154	0.0685953025151761	0.85324134782302
Microbiome_gene_K06282	diet_grains	diet_grains	0.411265151003493	0.328611689338354	180	154	0.21273157798365	0.85324134782302
Microbiome_gene_K06282	diet_fruit	diet_fruit	0.274291057078917	0.311818789591069	180	154	0.380485273198876	0.85324134782302
Microbiome_gene_K06283	diet_meat	diet_meat	-0.411878665161683	0.298082510286712	180	162	0.16904641180139	0.85324134782302
Microbiome_gene_K06283	diet_sugar	diet_sugar	-0.323811378201223	0.319071763836577	180	162	0.311767030976525	0.85324134782302
Microbiome_gene_K06284	diet_meat	diet_meat	-0.260899181229585	0.313570575283505	180	148	0.406810674915952	0.85324134782302
Microbiome_gene_K06286	diet_sugar	diet_sugar	-0.762688370653412	0.31718323133973	180	134	0.0176465710467937	0.85324134782302
Microbiome_gene_K06287	diet_meat	diet_meat	-0.274926308076824	0.279837998744659	180	168	0.327353194407488	0.85324134782302
Microbiome_gene_K06287	diet_sugar	diet_sugar	-0.295236850318158	0.285373514731843	180	168	0.302424551361092	0.85324134782302
Microbiome_gene_K06287	diet_grains	diet_grains	0.409056825451784	0.311847897304045	180	168	0.191482318447086	0.85324134782302
Microbiome_gene_K06295	diet_meat	diet_meat	-0.728292095538686	0.301877244462283	180	129	0.0173178452247708	0.85324134782302
Microbiome_gene_K06296	diet_sugar	diet_sugar	-0.737098079104309	0.287370867874811	180	133	0.0115004467610843	0.85324134782302
Microbiome_gene_K06296	diet_grains	diet_grains	0.267904301094481	0.297764108051353	180	133	0.369999329658666	0.85324134782302
Microbiome_gene_K06296	diet_fruit	diet_fruit	0.630017093592524	0.330380778209436	180	133	0.058822976853136	0.85324134782302
Microbiome_gene_K06297	diet_meat	diet_meat	-0.726779553742701	0.352134869230669	180	124	0.0412174320840848	0.85324134782302
Microbiome_gene_K06297	diet_grains	diet_grains	0.340936695037605	0.388228862664457	180	124	0.381628064953252	0.85324134782302
Microbiome_gene_K06297	diet_fruit	diet_fruit	0.378414664085759	0.374312630942827	180	124	0.314104646284509	0.85324134782302
Microbiome_gene_K06298	diet_meat	diet_meat	-0.620743574826564	0.317330377045168	180	142	0.0525129194784846	0.85324134782302
Microbiome_gene_K06298	diet_sugar	diet_sugar	-0.316081894200225	0.325553006822175	180	142	0.333330626124376	0.85324134782302
Microbiome_gene_K06298	diet_fruit	diet_fruit	0.452032645112301	0.340580825966093	180	142	0.186669419647512	0.85324134782302
Microbiome_gene_K06306	diet_sugar	diet_sugar	-0.752492246396429	0.287647117054057	180	142	0.00991664027791844	0.85324134782302
Microbiome_gene_K06306	diet_veg	diet_veg	-0.311820213832556	0.293681560760719	180	142	0.290253142550439	0.85324134782302
Microbiome_gene_K06306	diet_fruit	diet_fruit	0.697265939860865	0.319851500511443	180	142	0.0310067375202363	0.85324134782302
Microbiome_gene_K06310	diet_fruit	diet_fruit	0.269075292578969	0.320386118170849	180	147	0.402436433778088	0.85324134782302
Microbiome_gene_K06317	diet_sugar	diet_sugar	-0.585207983178044	0.324905976940965	180	144	0.0738931579176205	0.85324134782302
Microbiome_gene_K06317	diet_grains	diet_grains	0.424664525203984	0.33506760356325	180	144	0.207178290292769	0.85324134782302
Microbiome_gene_K06317	diet_fruit	diet_fruit	0.32269215213575	0.360995074627703	180	144	0.372956541085049	0.85324134782302
Microbiome_gene_K06320	diet_sugar	diet_sugar	0.338082724956901	0.26988373854805	180	127	0.212771879681358	0.85324134782302
Microbiome_gene_K06333	diet_meat	diet_meat	-0.482698397319189	0.300840692189955	180	159	0.110693745710243	0.85324134782302
Microbiome_gene_K06333	diet_sugar	diet_sugar	-0.466582644169831	0.317713185287833	180	159	0.144030785143668	0.85324134782302
Microbiome_gene_K06333	diet_grains	diet_grains	0.361077138676926	0.339761457512794	180	159	0.289597800006307	0.85324134782302
Microbiome_gene_K06334	diet_meat	diet_meat	-0.407725397569245	0.303846682352732	180	165	0.181572806615126	0.85324134782302
Microbiome_gene_K06334	diet_sugar	diet_sugar	-0.501021714227992	0.321031252293062	180	165	0.120616688318228	0.85324134782302
Microbiome_gene_K06334	diet_grains	diet_grains	0.379555957211926	0.343677179399359	180	165	0.271110790070561	0.85324134782302
Microbiome_gene_K06346	diet_meat	diet_meat	-0.275945724066576	0.287475911304828	180	159	0.338644241432851	0.85324134782302
Microbiome_gene_K06346	diet_sugar	diet_sugar	-0.43060998479757	0.308795825935815	180	159	0.165220566386494	0.85324134782302
Microbiome_gene_K06348	diet_meat	diet_meat	-0.481383149732649	0.306028539274209	180	122	0.118465883813063	0.85324134782302
Microbiome_gene_K06348	diet_grains	diet_grains	0.297703725250698	0.339063293494803	180	122	0.381764589569634	0.85324134782302
Microbiome_gene_K06373	diet_sugar	diet_sugar	-0.450266130383237	0.3359362902483	180	152	0.182233822921395	0.85324134782302
Microbiome_gene_K06373	diet_grains	diet_grains	0.457328934691261	0.354618766479928	180	152	0.199230468658353	0.85324134782302
Microbiome_gene_K06374	diet_sugar	diet_sugar	-0.537727934306801	0.339896148624161	180	154	0.115790551715164	0.85324134782302
Microbiome_gene_K06374	diet_grains	diet_grains	0.344055454255071	0.361250552495487	180	154	0.342456945024218	0.85324134782302
Microbiome_gene_K06378	diet_meat	diet_meat	-0.544690736620058	0.297983110505893	180	151	0.069645112643861	0.85324134782302
Microbiome_gene_K06379	diet_meat	diet_meat	-0.273931729076188	0.295634432166694	180	154	0.355668920192634	0.85324134782302
Microbiome_gene_K06381	diet_meat	diet_meat	-0.355321110041621	0.322311688982007	180	156	0.272070924451235	0.85324134782302
Microbiome_gene_K06381	diet_sugar	diet_sugar	-0.372085830246634	0.337618065559671	180	156	0.272211105492586	0.85324134782302
Microbiome_gene_K06381	diet_grains	diet_grains	0.354376044076719	0.359390478821601	180	156	0.325719126953392	0.85324134782302
Microbiome_gene_K06382	diet_meat	diet_meat	-0.377487097381294	0.306674558575738	180	156	0.220311155382789	0.85324134782302
Microbiome_gene_K06382	diet_sugar	diet_sugar	-0.31833891524262	0.325907573214097	180	156	0.330273611103948	0.85324134782302
Microbiome_gene_K06382	diet_fruit	diet_fruit	0.288289654745243	0.343433372399084	180	156	0.402579693057415	0.85324134782302
Microbiome_gene_K06383	diet_meat	diet_meat	-0.566894785775967	0.325838111744944	180	152	0.0840151045334737	0.85324134782302
Microbiome_gene_K06383	diet_grains	diet_grains	0.566253266978152	0.354319531939504	180	152	0.112188053550872	0.85324134782302
Microbiome_gene_K06384	diet_meat	diet_meat	-0.322516932503815	0.324926990615771	180	133	0.32281566271407	0.85324134782302
Microbiome_gene_K06384	diet_grains	diet_grains	0.422389901410195	0.359444043697671	180	133	0.24216257166106	0.85324134782302
Microbiome_gene_K06385	diet_meat	diet_meat	-0.47682588519313	0.286325178874872	180	154	0.0979913359655832	0.85324134782302
Microbiome_gene_K06385	diet_fruit	diet_fruit	0.267329291116986	0.316938350281093	180	154	0.400343150289599	0.85324134782302
Microbiome_gene_K06387	diet_meat	diet_meat	-0.445965072822617	0.268728605247383	180	149	0.0992302000916497	0.85324134782302
Microbiome_gene_K06387	diet_veg	diet_veg	0.261245937757933	0.288092329252655	180	149	0.366052674793315	0.85324134782302
Microbiome_gene_K06390	diet_meat	diet_meat	-0.312244544494687	0.301098805168185	180	160	0.301374906140783	0.85324134782302
Microbiome_gene_K06390	diet_sugar	diet_sugar	-0.438042071471699	0.316107898520851	180	160	0.167857371114676	0.85324134782302
Microbiome_gene_K06390	diet_grains	diet_grains	0.306773528689876	0.3332311873223	180	160	0.35871666520171	0.85324134782302
Microbiome_gene_K06391	diet_meat	diet_meat	-0.606797618501032	0.309314129105934	180	143	0.0518335953485236	0.85324134782302
Microbiome_gene_K06391	diet_grains	diet_grains	0.469086543530896	0.339114173462971	180	143	0.168848590069134	0.85324134782302
Microbiome_gene_K06392	diet_meat	diet_meat	-0.291731580837758	0.29551425571513	180	154	0.325177960602586	0.85324134782302
Microbiome_gene_K06392	diet_sugar	diet_sugar	-0.381780103197734	0.319715196272245	180	154	0.234365334767535	0.85324134782302
Microbiome_gene_K06392	diet_fruit	diet_fruit	0.288361014089047	0.340842844908613	180	154	0.398924175374109	0.85324134782302
Microbiome_gene_K06393	diet_meat	diet_meat	-0.312591095031733	0.292939475069183	180	154	0.287695112716891	0.85324134782302
Microbiome_gene_K06394	diet_meat	diet_meat	-0.51710073402544	0.305384278669354	180	155	0.0925204785226777	0.85324134782302
Microbiome_gene_K06394	diet_sugar	diet_sugar	-0.305203397835088	0.318687795560413	180	155	0.339792654445692	0.85324134782302
Microbiome_gene_K06395	diet_sugar	diet_sugar	-0.312988333565127	0.319254269139611	180	153	0.328534839824646	0.85324134782302
Microbiome_gene_K06395	diet_fruit	diet_fruit	0.307485686475513	0.33091468860284	180	153	0.354330121973435	0.85324134782302
Microbiome_gene_K06396	diet_meat	diet_meat	-0.433630922543146	0.307405911876935	180	157	0.160442952622961	0.85324134782302
Microbiome_gene_K06396	diet_sugar	diet_sugar	-0.34414222276886	0.31790670064261	180	157	0.280767706581057	0.85324134782302
Microbiome_gene_K06397	diet_meat	diet_meat	-0.407629282557408	0.306371081325379	180	156	0.185397240581109	0.85324134782302
Microbiome_gene_K06397	diet_sugar	diet_sugar	-0.300304294067505	0.319113029619104	180	156	0.348207924778625	0.85324134782302
Microbiome_gene_K06398	diet_meat	diet_meat	-0.351499962447851	0.289910224372172	180	161	0.227211253790292	0.85324134782302
Microbiome_gene_K06398	diet_sugar	diet_sugar	-0.456103573425119	0.307696967756868	180	161	0.140313486226214	0.85324134782302
Microbiome_gene_K06399	diet_meat	diet_meat	-0.25789706564171	0.287384696180568	180	156	0.370966633878051	0.85324134782302
Microbiome_gene_K06400	diet_meat	diet_meat	-0.313187472708355	0.307603603269916	180	150	0.310336913269735	0.85324134782302
Microbiome_gene_K06400	diet_sugar	diet_sugar	-0.318633721738849	0.328700978967666	180	150	0.334007533767913	0.85324134782302
Microbiome_gene_K06403	diet_meat	diet_meat	-0.415311327937989	0.30732355834337	180	144	0.178816943444506	0.85324134782302
Microbiome_gene_K06404	diet_sugar	diet_sugar	-0.337985514291482	0.308975093462724	180	146	0.275907880908175	0.85324134782302
Microbiome_gene_K06405	diet_meat	diet_meat	-0.414476667124559	0.293133397394318	180	157	0.159461899683231	0.85324134782302
Microbiome_gene_K06405	diet_sugar	diet_sugar	-0.272480379186197	0.311801821935153	180	157	0.38358466478917	0.85324134782302
Microbiome_gene_K06406	diet_meat	diet_meat	-0.388266003476605	0.300444050692531	180	158	0.198238079198698	0.85324134782302
Microbiome_gene_K06406	diet_sugar	diet_sugar	-0.279376661775158	0.311270154461387	180	158	0.37087045894493	0.85324134782302
Microbiome_gene_K06407	diet_meat	diet_meat	-0.28417538827438	0.289880986497285	180	152	0.328562263645731	0.85324134782302
Microbiome_gene_K06408	diet_meat	diet_meat	-0.398675307947291	0.320921862192813	180	160	0.216045922569383	0.85324134782302
Microbiome_gene_K06409	diet_meat	diet_meat	-0.460613898242095	0.310591933567951	180	165	0.140073832307028	0.85324134782302
Microbiome_gene_K06409	diet_sugar	diet_sugar	-0.367914202649582	0.328740272737181	180	165	0.264779609108672	0.85324134782302
Microbiome_gene_K06410	diet_meat	diet_meat	-0.568933903910607	0.304777478177448	180	142	0.0641099936022317	0.85324134782302
Microbiome_gene_K06410	diet_grains	diet_grains	0.496836288037783	0.331919663822414	180	142	0.136764795930772	0.85324134782302
Microbiome_gene_K06412	diet_meat	diet_meat	-0.425573478378906	0.286266942349777	180	153	0.139283335591902	0.85324134782302
Microbiome_gene_K06416	diet_meat	diet_meat	-0.695523644217004	0.324044253223365	180	129	0.0338058851323299	0.85324134782302
Microbiome_gene_K06438	diet_meat	diet_meat	-0.290192836692632	0.30239312632553	180	152	0.338837817813086	0.85324134782302
Microbiome_gene_K06438	diet_grains	diet_grains	0.521198684071486	0.341886179049912	180	152	0.129582045884987	0.85324134782302
Microbiome_gene_K06442	diet_sugar	diet_sugar	-0.527741574810206	0.310503066194668	180	165	0.0911801593994135	0.85324134782302
Microbiome_gene_K06442	diet_veg	diet_veg	-0.276200769815425	0.318394694562242	180	165	0.387003463097782	0.85324134782302
Microbiome_gene_K06442	diet_grains	diet_grains	0.316910215756351	0.322992757181551	180	165	0.328019358142651	0.85324134782302
Microbiome_gene_K06442	diet_fruit	diet_fruit	0.284795742109249	0.317547570913518	180	165	0.37116674941108	0.85324134782302
Microbiome_gene_K06445	diet_meat	diet_meat	0.317788507141873	0.244713977255286	180	132	0.196486960819875	0.85324134782302
Microbiome_gene_K06445	diet_sugar	diet_sugar	-0.218056855417231	0.240385087150986	180	132	0.366105565106985	0.85324134782302
Microbiome_gene_K06445	diet_veg	diet_veg	-0.240805845758845	0.239394834797489	180	132	0.316425393277177	0.85324134782302
Microbiome_gene_K06518	diet_sugar	diet_sugar	-0.411374463788797	0.295926270365205	180	165	0.166446249317107	0.85324134782302
Microbiome_gene_K06518	diet_grains	diet_grains	0.421318587887071	0.309088741351461	180	165	0.174790640164516	0.85324134782302
Microbiome_gene_K06518	diet_fruit	diet_fruit	0.277022578165074	0.310555089641036	180	165	0.373736584329718	0.85324134782302
Microbiome_gene_K06603	diet_meat	diet_meat	-0.272210268360788	0.295834684701643	180	147	0.359092059268814	0.85324134782302
Microbiome_gene_K06603	diet_fruit	diet_fruit	0.297770677247625	0.325421588424355	180	147	0.361760255553123	0.85324134782302
Microbiome_gene_K06605	diet_grains	diet_grains	0.436998229047613	0.32048864261556	180	139	0.17505186945792	0.85324134782302
Microbiome_gene_K06606	diet_meat	diet_meat	-0.321489927821451	0.299772171219945	180	136	0.285536860574973	0.85324134782302
Microbiome_gene_K06608	diet_sugar	diet_sugar	-0.460596300937774	0.31667082737632	180	141	0.148164915906839	0.85324134782302
Microbiome_gene_K06714	diet_meat	diet_meat	-0.311512176306918	0.297810118058391	180	139	0.29748292586694	0.85324134782302
Microbiome_gene_K06714	diet_sugar	diet_sugar	-0.740222373847586	0.306584469850221	180	139	0.0171419978888186	0.85324134782302
Microbiome_gene_K06714	diet_grains	diet_grains	0.319344968930198	0.313114265351663	180	139	0.309656139335777	0.85324134782302
Microbiome_gene_K06726	diet_meat	diet_meat	-0.290495497383006	0.291543823086399	180	149	0.320760675090419	0.85324134782302
Microbiome_gene_K06726	diet_sugar	diet_sugar	-0.293623970748851	0.306674780587392	180	149	0.33998191112523	0.85324134782302
Microbiome_gene_K06726	diet_grains	diet_grains	0.541118565840093	0.316456901266829	180	149	0.0894787993562726	0.85324134782302
Microbiome_gene_K06726	diet_fruit	diet_fruit	0.406570363841165	0.322084119692564	180	149	0.208920725498335	0.85324134782302
Microbiome_gene_K06859	diet_sugar	diet_sugar	-0.339848400905824	0.295389159961661	180	136	0.25206181744432	0.85324134782302
Microbiome_gene_K06859	diet_grains	diet_grains	0.49848322542578	0.294773578386955	180	136	0.0932377831022343	0.85324134782302
Microbiome_gene_K06859	diet_fruit	diet_fruit	0.46741631350638	0.292151256610325	180	136	0.112064401943644	0.85324134782302
Microbiome_gene_K06864	diet_meat	diet_meat	-0.360016294474925	0.305914346780262	180	154	0.241169171546662	0.85324134782302
Microbiome_gene_K06864	diet_sugar	diet_sugar	-0.493259618364954	0.328837566236563	180	154	0.13577118819955	0.85324134782302
Microbiome_gene_K06867	diet_grains	diet_grains	0.354283820042876	0.277721059145535	180	127	0.204552417262747	0.85324134782302
Microbiome_gene_K06867	diet_fruit	diet_fruit	0.401817114558181	0.262799118821245	180	127	0.128920883288001	0.85324134782302
Microbiome_gene_K06871	diet_meat	diet_meat	-0.281284040251503	0.27126544261787	180	171	0.301293648213342	0.85324134782302
Microbiome_gene_K06871	diet_sugar	diet_sugar	-0.261661422438294	0.279460314421388	180	171	0.350490436002854	0.85324134782302
Microbiome_gene_K06871	diet_grains	diet_grains	0.297755323464201	0.301936851054656	180	171	0.325511686803205	0.85324134782302
Microbiome_gene_K06872	diet_sugar	diet_sugar	-0.471392948763967	0.307281912212024	180	165	0.127011619464427	0.85324134782302
Microbiome_gene_K06872	diet_grains	diet_grains	0.281938545092315	0.331053460392725	180	165	0.395702588214787	0.85324134782302
Microbiome_gene_K06872	diet_fruit	diet_fruit	0.394241423704205	0.326751409150185	180	165	0.229409496881811	0.85324134782302
Microbiome_gene_K06878	diet_sugar	diet_sugar	-0.663561984408449	0.297486663517532	180	138	0.0274247933245025	0.85324134782302
Microbiome_gene_K06878	diet_grains	diet_grains	0.746693794388401	0.323477308005913	180	138	0.0225593063139392	0.85324134782302
Microbiome_gene_K06879	diet_sugar	diet_sugar	-0.312525315702671	0.305442750794018	180	149	0.307971289437634	0.85324134782302
Microbiome_gene_K06879	diet_grains	diet_grains	0.646607561255814	0.319385436057913	180	149	0.0448030448392595	0.85324134782302
Microbiome_gene_K06880	diet_meat	diet_meat	0.267289665355748	0.314336834734798	180	126	0.39686440556855	0.85324134782302
Microbiome_gene_K06880	diet_sugar	diet_sugar	-0.26523418617487	0.304062644501457	180	126	0.384815615897917	0.85324134782302
Microbiome_gene_K06880	diet_veg	diet_veg	-0.275064687969788	0.310624424213548	180	126	0.37767626880277	0.85324134782302
Microbiome_gene_K06880	diet_grains	diet_grains	0.635319141844991	0.338413295627437	180	126	0.0629397670168637	0.85324134782302
Microbiome_gene_K06880	diet_fruit	diet_fruit	0.376941855849207	0.330916845348501	180	126	0.256975557698707	0.85324134782302
Microbiome_gene_K06881	diet_meat	diet_meat	-0.290471570671791	0.281575007904905	180	168	0.303808721632199	0.85324134782302
Microbiome_gene_K06881	diet_sugar	diet_sugar	-0.246016618255507	0.292373254531288	180	168	0.401345590211641	0.85324134782302
Microbiome_gene_K06881	diet_grains	diet_grains	0.390460065018473	0.315748923464612	180	168	0.218030681586089	0.85324134782302
Microbiome_gene_K06885	diet_sugar	diet_sugar	-0.702764813202722	0.313059739000537	180	152	0.0262928779837195	0.85324134782302
Microbiome_gene_K06885	diet_veg	diet_veg	-0.331237851872783	0.310747755128201	180	152	0.288223326271724	0.85324134782302
Microbiome_gene_K06885	diet_grains	diet_grains	0.307949910728881	0.333285019494434	180	152	0.357029898771019	0.85324134782302
Microbiome_gene_K06885	diet_fruit	diet_fruit	0.415510938172589	0.325449225510321	180	152	0.203738309092397	0.85324134782302
Microbiome_gene_K06888	diet_sugar	diet_sugar	-0.595440017196943	0.290288229124316	180	136	0.0422873555709822	0.85324134782302
Microbiome_gene_K06888	diet_grains	diet_grains	0.465559434362766	0.312759712228291	180	136	0.139064721476489	0.85324134782302
Microbiome_gene_K06888	diet_fruit	diet_fruit	0.4799333090171	0.295768513489499	180	136	0.10712142375148	0.85324134782302
Microbiome_gene_K06889	diet_meat	diet_meat	-0.378642803426089	0.284907142213134	180	161	0.185812239276129	0.85324134782302
Microbiome_gene_K06889	diet_sugar	diet_sugar	-0.379835263645967	0.290771106726759	180	161	0.193397089593014	0.85324134782302
Microbiome_gene_K06889	diet_grains	diet_grains	0.338254432574755	0.31539850197008	180	161	0.285188138962891	0.85324134782302
Microbiome_gene_K06889	diet_fruit	diet_fruit	0.29084060691007	0.316170232093026	180	161	0.35907093063401	0.85324134782302
Microbiome_gene_K06890	diet_meat	diet_meat	-0.513607545610642	0.30683946999996	180	156	0.0962694603964815	0.85324134782302
Microbiome_gene_K06890	diet_sugar	diet_sugar	-0.28868944210591	0.3159048604547	180	156	0.36228238922063	0.85324134782302
Microbiome_gene_K06890	diet_fruit	diet_fruit	0.340180058321138	0.34376534837732	180	156	0.323999161264536	0.85324134782302
Microbiome_gene_K06891	diet_meat	diet_meat	-0.293322805444048	0.289731410465532	180	154	0.31301241557328	0.85324134782302
Microbiome_gene_K06891	diet_sugar	diet_sugar	-0.363092255943648	0.297115108136515	180	154	0.223641206270976	0.85324134782302
Microbiome_gene_K06891	diet_fruit	diet_fruit	0.444110063970928	0.317505608845573	180	154	0.163995105073041	0.85324134782302
Microbiome_gene_K06893	diet_meat	diet_meat	-0.517774798943939	0.291181764961067	180	125	0.0779491259914228	0.85324134782302
Microbiome_gene_K06894	diet_sugar	diet_sugar	-0.423158736285946	0.307623481063478	180	148	0.17113501791989	0.85324134782302
Microbiome_gene_K06894	diet_grains	diet_grains	0.330176300922266	0.337181135612805	180	148	0.329145819778915	0.85324134782302
Microbiome_gene_K06894	diet_fruit	diet_fruit	0.503960657087117	0.322117481636544	180	148	0.119936086235232	0.85324134782302
Microbiome_gene_K06895	diet_sugar	diet_sugar	-0.312039407741024	0.306490915659772	180	149	0.310372621402872	0.85324134782302
Microbiome_gene_K06895	diet_grains	diet_grains	0.688753976373095	0.338615979697204	180	149	0.0438240257479961	0.85324134782302
Microbiome_gene_K06896	diet_veg	diet_veg	0.415831431528242	0.400247782557722	180	144	0.300678535383903	0.85324134782302
Microbiome_gene_K06897	diet_grains	diet_grains	0.305937690082447	0.35831278223251	180	149	0.39463804434432	0.85324134782302
Microbiome_gene_K06898	diet_meat	diet_meat	-0.455701942261471	0.291251358007872	180	165	0.11968202517864	0.85324134782302
Microbiome_gene_K06898	diet_sugar	diet_sugar	-0.438960821829939	0.310303010149405	180	165	0.159160161214379	0.85324134782302
Microbiome_gene_K06898	diet_grains	diet_grains	0.32215329988164	0.327382022025933	180	165	0.3266154263881	0.85324134782302
Microbiome_gene_K06899	diet_meat	diet_meat	0.285464982777613	0.243803399303457	180	127	0.243985570988654	0.85324134782302
Microbiome_gene_K06899	diet_sugar	diet_sugar	-0.196201857565012	0.236103812968042	180	127	0.407638851960634	0.85324134782302
Microbiome_gene_K06899	diet_grains	diet_grains	0.515406443825344	0.264207940906599	180	127	0.0534362808348459	0.85324134782302
Microbiome_gene_K06901	diet_meat	diet_meat	-0.365061298098441	0.288754111543301	180	166	0.207997304915794	0.85324134782302
Microbiome_gene_K06901	diet_sugar	diet_sugar	-0.312340015451692	0.30010142993863	180	166	0.299566956512107	0.85324134782302
Microbiome_gene_K06902	diet_meat	diet_meat	-0.374668014618932	0.299932811242661	180	150	0.213656996874371	0.85324134782302
Microbiome_gene_K06902	diet_grains	diet_grains	-0.301013133348516	0.334471428761885	180	150	0.369661686087552	0.85324134782302
Microbiome_gene_K06903	diet_meat	diet_meat	-0.68836723741802	0.308993986810204	180	136	0.0276287169029981	0.85324134782302
Microbiome_gene_K06903	diet_veg	diet_veg	-0.273126458293735	0.310171380224476	180	136	0.380190205308523	0.85324134782302
Microbiome_gene_K06903	diet_grains	diet_grains	0.397378305036445	0.348711952706756	180	136	0.256581083419797	0.85324134782302
Microbiome_gene_K06903	diet_fruit	diet_fruit	0.302483375096893	0.331106890492559	180	136	0.362656566849031	0.85324134782302
Microbiome_gene_K06904	diet_meat	diet_meat	-0.298946535140554	0.293987679157448	180	129	0.31122878541636	0.85324134782302
Microbiome_gene_K06904	diet_grains	diet_grains	0.270977635540038	0.315177383384384	180	129	0.391606383290104	0.85324134782302
Microbiome_gene_K06904	diet_fruit	diet_fruit	0.340565964207649	0.337550858626179	180	129	0.315003975870319	0.85324134782302
Microbiome_gene_K06905	diet_veg	diet_veg	-0.372344663840377	0.287508348785652	180	126	0.197801555715798	0.85324134782302
Microbiome_gene_K06905	diet_grains	diet_grains	0.347197978554591	0.32251391987594	180	126	0.28386507031683	0.85324134782302
Microbiome_gene_K06907	diet_meat	diet_meat	-0.409775939047789	0.31094805735623	180	133	0.189952354552885	0.85324134782302
Microbiome_gene_K06908	diet_meat	diet_meat	-0.390172919343499	0.275330603474629	180	133	0.158919568988089	0.85324134782302
Microbiome_gene_K06908	diet_sugar	diet_sugar	-0.284508630054433	0.273617534403314	180	133	0.300422110091889	0.85324134782302
Microbiome_gene_K06909	diet_sugar	diet_sugar	-0.596547596765015	0.339758368433524	180	130	0.0816118952312706	0.85324134782302
Microbiome_gene_K06909	diet_veg	diet_veg	-0.314378131406583	0.360493011085952	180	130	0.384864798065392	0.85324134782302
Microbiome_gene_K06909	diet_grains	diet_grains	0.670732037834372	0.339026872681375	180	130	0.0501180436878329	0.85324134782302
Microbiome_gene_K06909	diet_fruit	diet_fruit	0.318350980787586	0.359705644828883	180	130	0.377866273737426	0.85324134782302
Microbiome_gene_K06910	diet_sugar	diet_sugar	-0.734926459975046	0.313174707554927	180	145	0.0203737315126949	0.85324134782302
Microbiome_gene_K06910	diet_veg	diet_veg	-0.293845398112977	0.312428248623648	180	145	0.348605650824984	0.85324134782302
Microbiome_gene_K06910	diet_fruit	diet_fruit	0.38265201049778	0.318332955918661	180	145	0.231417933212495	0.85324134782302
Microbiome_gene_K06911	diet_sugar	diet_sugar	-0.451558827629128	0.296285111769883	180	161	0.129542521440937	0.85324134782302
Microbiome_gene_K06911	diet_veg	diet_veg	-0.333387504147108	0.308711211920392	180	161	0.281860314230537	0.85324134782302
Microbiome_gene_K06911	diet_grains	diet_grains	0.499254543211776	0.326416635268777	180	161	0.128191793863508	0.85324134782302
Microbiome_gene_K06911	diet_fruit	diet_fruit	0.460443054148058	0.314556505844933	180	161	0.145290937916146	0.85324134782302
Microbiome_gene_K06915	diet_meat	diet_meat	-0.380863425028361	0.300882922339704	180	155	0.207566740293393	0.85324134782302
Microbiome_gene_K06915	diet_sugar	diet_sugar	-0.324977687594386	0.318799373526797	180	155	0.309686078306597	0.85324134782302
Microbiome_gene_K06915	diet_grains	diet_grains	0.31012269725846	0.337697510390469	180	155	0.359932668832417	0.85324134782302
Microbiome_gene_K06915	diet_fruit	diet_fruit	0.36393918281688	0.325499919464486	180	155	0.265338871479649	0.85324134782302
Microbiome_gene_K06916	diet_veg	diet_veg	-0.23931886521716	0.23091731228715	180	129	0.302090066240983	0.85324134782302
Microbiome_gene_K06916	diet_grains	diet_grains	0.314934117454273	0.26049212955012	180	129	0.229021258872432	0.85324134782302
Microbiome_gene_K06916	diet_fruit	diet_fruit	0.294442192891701	0.241097360896156	180	129	0.224362402175524	0.85324134782302
Microbiome_gene_K06918	diet_sugar	diet_sugar	-0.225783235323205	0.223415941652068	180	126	0.314277661327503	0.85324134782302
Microbiome_gene_K06918	diet_veg	diet_veg	-0.191614141801351	0.217017586944436	180	126	0.379062356616185	0.85324134782302
Microbiome_gene_K06918	diet_grains	diet_grains	0.376794321554062	0.247659464734654	180	126	0.13082945958597	0.85324134782302
Microbiome_gene_K06918	diet_fruit	diet_fruit	0.23517156283601	0.225850266836286	180	126	0.299878068581923	0.85324134782302
Microbiome_gene_K06919	diet_grains	diet_grains	-0.294779423140312	0.321473604294759	180	145	0.360773361060919	0.85324134782302
Microbiome_gene_K06920	diet_sugar	diet_sugar	-0.501207516577317	0.304935373168993	180	167	0.10221177494367	0.85324134782302
Microbiome_gene_K06920	diet_veg	diet_veg	-0.302504975722311	0.312786428544571	180	167	0.334938901223558	0.85324134782302
Microbiome_gene_K06920	diet_grains	diet_grains	0.295359195392812	0.323444989618261	180	167	0.362528818251476	0.85324134782302
